Name,Country,Link,Quotes
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"My view is that this is so extraordinarily important to people the world over, that to not have a debate on it is irresponsible. To suggest that we know everything we need to know about these issues is irresponsible. And I will take all the criticism that comes with it. Anybody that tells you that they got this figured out is not being truthful. There are too many complexities around climate science for anybody to fully understand all of the causes and effects and consequences of what you may chose to do to attempt to affect that. We have to let scientists to continue their investigative work, unencumbered by political influences. This is too important to be cute with it."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"There’s much we know and can agree on around the climate change issue, and there’s much that we just don’t believe we do know…and we want to have a debate about the things we know and understand, the things we know about that we don’t understand very well, and the things we don’t even know about around this very complex issue of climate science. So that will continue to be our position."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,We don’t have a difference of views that it’s an important issue. We have differences about what we know and what we don’t know.
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"My understanding is there’s not a clear 100 percent conclusion drawn,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"I am not an expert on biofuels,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,We recognize that climate change is a serious issue. We recognize that greenhouse gas emissions are one of the factors affecting climate change.
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Now, the question is, is part of what’s happening related to something other than natural variability? And if so, how do you determine what that is? And the reality is, the science isn’t there to make that determination."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"With respect to our ability to influence it [climate change], I think that’s still an open question. Our belief in the ability to influence it is based upon some very, very complicated climate models that have very wide outcomes. […] Whether or not anything we do will ultimately influence it remains to be seen. One day we’ll know the answer to that, but our ability to predict the answer to that is quite complicated."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"The world is going to have to continue using fossil fuels, whether they like it or not."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Advances in hydraulic fracturing have significantly increased volumes of cleaner-burning domestic natural gas, helping bring down U.S. carbon dioxide emissions to levels not seen since the 1990s. In fact, thanks to the shale revolution, the U.S. is now leading the world in reducing emissions – a fact rarely conveyed in the public discourse of our policy decisions."
